timestamp,latitude,longitude,height,velocity,direction,horizontal_accuracy,vertical_accuracy
3.543.28,52.38,4.85,2.44,0.00,150.53,15.64,15.64
3.544.28,52.38,4.85,2.59,0.00,150.53,17.32,17.32
3.545.28,52.38,4.85,2.42,0.00,150.53,19.67,19.67
3.546.28,52.38,4.85,2.55,0.00,150.53,22.17,22.17
3.547.28,52.38,4.85,2.58,0.00,150.53,25.51,25.51
3.548.28,52.38,4.85,2.47,0.00,150.53,30.14,30.14
3.549.28,52.38,4.85,2.50,0.00,150.53,18.65,18.65
3.550.42,52.38,4.85,2.46,0.00,150.53,21.32,21.32
3.551.42,52.38,4.85,2.46,0.00,150.53,24.72,24.72
3.552.43,52.38,4.85,2.30,0.00,150.53,28.70,28.70
3.553.42,52.38,4.85,2.36,0.00,150.53,33.62,33.62
3.554.42,52.38,4.85,2.35,0.00,150.53,35.72,35.72
3.565.95,52.38,4.85,2.35,-1.00,-1.00,65.00,65.00
3.571.96,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
3.573.43,52.38,4.85,2.27,0.00,152.73,18.23,18.23
3.574.43,52.38,4.85,2.31,0.00,152.73,20.65,20.65
3.575.43,52.38,4.85,2.29,0.00,152.73,17.01,17.01
3.576.43,52.38,4.85,2.46,0.00,152.73,19.91,19.91
3.577.43,52.38,4.85,2.47,0.00,152.73,23.25,23.25
3.578.43,52.38,4.85,2.49,0.00,152.73,27.63,27.63
3.579.43,52.38,4.85,2.35,0.00,152.73,18.19,18.19
3.580.43,52.38,4.85,2.33,0.00,152.73,20.63,20.63
3.581.43,52.38,4.85,2.27,0.00,152.73,23.87,23.87
3.582.43,52.38,4.85,2.21,0.00,152.73,28.10,28.10
3.583.43,52.38,4.85,2.43,0.00,152.73,33.08,33.08
3.584.43,52.38,4.85,2.40,0.00,152.73,38.61,38.61
3.585.43,52.38,4.85,2.69,0.00,152.73,18.68,18.68
3.586.43,52.38,4.85,2.49,0.00,152.73,21.29,21.29
3.587.43,52.38,4.85,2.47,0.00,152.73,24.66,24.66
3.588.43,52.38,4.85,2.53,0.00,152.73,28.67,28.67
3.589.43,52.38,4.85,2.38,0.00,152.73,33.40,33.40
3.590.43,52.38,4.85,2.17,0.00,152.73,39.04,39.04
3.591.43,52.38,4.85,2.42,0.00,152.73,19.05,19.05
3.592.43,52.38,4.85,2.39,0.00,152.73,21.63,21.63
3.593.43,52.38,4.85,2.31,0.00,152.73,25.02,25.02
3.594.43,52.38,4.85,2.26,0.00,152.73,29.58,29.58
3.595.43,52.38,4.85,2.47,0.00,152.73,34.77,34.77
3.596.43,52.38,4.85,2.46,0.00,152.73,39.61,39.61
3.597.43,52.38,4.85,2.37,0.00,152.73,18.47,18.47
3.598.43,52.38,4.85,2.26,0.00,152.73,21.15,21.15
3.599.43,52.38,4.85,2.32,0.00,152.73,24.63,24.63
3.600.43,52.38,4.85,2.74,0.00,152.73,28.92,28.92
3.601.43,52.38,4.85,2.14,0.00,152.73,33.15,33.15
3.602.43,52.38,4.85,2.37,0.00,152.73,39.18,39.18
3.603.43,52.38,4.85,2.46,0.00,152.73,18.46,18.46
3.604.43,52.38,4.85,2.47,0.00,152.73,20.94,20.94
3.605.43,52.38,4.85,2.44,0.00,152.73,22.99,22.99
3.606.43,52.38,4.85,2.52,0.00,152.73,16.59,16.59
3.607.43,52.38,4.85,2.52,0.00,152.73,18.27,18.27
3.608.28,52.38,4.85,2.45,0.00,152.73,20.02,20.02
3.609.28,52.38,4.85,2.30,0.00,152.73,19.44,19.44
3.610.28,52.38,4.85,2.34,0.00,152.73,19.71,19.71
3.611.28,52.38,4.85,2.20,0.00,152.73,20.12,20.12
3.612.28,52.38,4.85,2.42,1.11,123.79,15.65,15.65
3.613.28,52.38,4.85,2.31,0.91,152.39,16.47,16.47
3.614.28,52.38,4.85,2.27,0.65,191.98,17.23,17.23
3.615.28,52.38,4.85,2.17,0.63,183.08,18.01,18.01
3.616.28,52.38,4.85,2.50,0.00,181.17,19.23,19.23
3.617.28,52.38,4.85,2.20,0.00,181.17,21.05,21.05
3.618.28,52.38,4.85,2.32,0.00,181.17,16.24,16.24
3.619.28,52.38,4.85,2.30,0.00,181.17,17.74,17.74
3.620.28,52.38,4.85,1.95,1.20,313.23,19.14,19.14
3.621.28,52.38,4.85,1.99,0.00,313.54,20.50,20.50
3.622.28,52.38,4.85,1.99,0.00,313.54,21.91,21.91
3.623.28,52.38,4.85,2.45,2.20,322.70,23.53,23.53
3.624.28,52.38,4.85,2.48,0.95,309.05,16.32,16.32
3.625.28,52.38,4.85,2.74,1.10,279.94,17.34,17.34
3.626.28,52.38,4.85,2.65,1.31,261.31,18.80,18.80
3.627.28,52.38,4.85,2.25,1.31,263.20,20.61,20.61
3.628.28,52.38,4.85,2.46,1.37,263.52,22.52,22.52
3.629.28,52.38,4.85,2.63,1.39,263.90,25.07,25.07
3.630.28,52.38,4.85,2.39,0.73,150.42,17.36,17.36
3.631.43,52.38,4.85,2.40,0.88,144.21,18.93,18.93
3.632.43,52.38,4.85,2.39,0.00,143.75,20.63,20.63
3.633.43,52.38,4.85,2.18,0.00,143.75,22.74,22.74
3.634.43,52.38,4.85,2.43,0.00,143.75,25.08,25.08
3.635.43,52.38,4.85,2.44,0.00,143.75,27.86,27.86
3.636.43,52.38,4.85,2.40,0.00,143.75,17.24,17.24
3.637.43,52.38,4.85,2.47,0.00,143.75,19.24,19.24
3.638.43,52.38,4.85,2.61,0.00,143.75,21.66,21.66
3.639.43,52.38,4.85,2.46,0.00,143.75,24.90,24.90
3.640.43,52.38,4.85,2.17,0.00,143.75,28.76,28.76
3.641.43,52.38,4.85,2.45,0.00,143.75,33.89,33.89
3.642.43,52.38,4.85,2.22,1.61,334.58,19.57,19.57
3.643.43,52.38,4.85,2.53,1.56,338.65,21.82,21.82
3.644.43,52.38,4.85,2.41,0.00,339.91,24.34,24.34
3.656.43,52.38,4.85,2.35,0.00,338.08,22.58,22.58
3.657.43,52.38,4.85,2.51,0.00,338.08,26.14,26.14
3.658.43,52.38,4.85,2.31,0.00,338.08,30.83,30.83
3.659.43,52.38,4.85,2.29,0.00,338.08,36.47,36.47
3.660.43,52.38,4.85,2.21,0.00,338.08,18.17,18.17
3.661.43,52.38,4.85,2.19,0.00,338.08,20.36,20.36
3.662.43,52.38,4.85,2.48,0.00,338.08,23.52,23.52
3.663.43,52.38,4.85,2.50,0.00,338.08,27.55,27.55
3.664.43,52.38,4.85,2.50,0.00,338.08,32.67,32.67
3.665.43,52.38,4.85,2.50,0.00,338.08,38.05,38.05
3.666.43,52.38,4.85,2.50,0.00,338.08,15.01,15.01
3.667.43,52.38,4.85,2.50,0.00,338.08,17.04,17.04
3.668.43,52.38,4.85,2.50,0.00,338.08,14.46,14.46
3.669.43,52.38,4.85,2.50,0.00,338.08,14.42,14.42
3.670.43,52.38,4.85,2.50,0.00,338.08,14.42,14.42
3.671.43,52.38,4.85,2.50,0.00,338.08,14.42,14.42
3.672.43,52.38,4.85,2.44,0.00,338.08,14.42,14.42
3.673.43,52.38,4.85,2.47,0.00,338.08,14.37,14.37
3.674.43,52.38,4.85,2.47,0.00,338.08,14.39,14.39
3.675.43,52.38,4.85,2.50,0.00,338.08,14.44,14.44
3.676.43,52.38,4.85,2.49,0.00,338.08,14.59,14.59
3.677.43,52.38,4.85,2.49,0.00,338.08,14.89,14.89
3.678.43,52.38,4.85,2.49,0.00,338.08,15.77,15.77
3.679.43,52.38,4.85,2.49,0.00,338.08,14.90,14.90
3.680.43,52.38,4.85,2.23,0.00,338.08,17.00,17.00
3.681.43,52.38,4.85,2.26,0.00,338.08,19.31,19.31
3.682.43,52.38,4.85,2.26,0.00,338.08,22.41,22.41
3.683.43,52.38,4.85,2.26,0.00,338.08,27.12,27.12
3.684.43,52.38,4.85,2.26,0.00,338.08,32.16,32.16
3.685.43,52.38,4.85,2.26,0.00,338.08,14.81,14.81
3.686.43,52.38,4.85,2.26,0.00,338.08,14.64,14.64
3.687.43,52.38,4.85,2.33,0.00,338.08,14.51,14.51
3.688.43,52.38,4.85,2.40,0.00,338.08,14.51,14.51
3.689.43,52.38,4.85,2.32,0.00,338.08,14.51,14.51
3.690.43,52.38,4.85,2.44,0.00,338.08,14.53,14.53
3.691.43,52.38,4.85,2.60,0.00,338.08,14.46,14.46
3.692.43,52.38,4.85,2.74,0.00,338.08,14.62,14.62
3.693.43,52.38,4.85,2.54,0.00,338.08,14.92,14.92
3.694.43,52.38,4.85,2.59,0.00,338.08,16.09,16.09
3.695.43,52.38,4.85,2.48,0.00,338.08,18.01,18.01
3.696.43,52.38,4.85,2.46,0.00,338.08,21.13,21.13
3.697.43,52.38,4.85,2.42,0.00,338.08,16.88,16.88
3.698.43,52.38,4.85,2.80,1.20,335.83,14.76,14.76
3.699.43,52.38,4.85,2.78,0.97,352.77,16.22,16.22
3.700.43,52.38,4.85,2.86,0.93,1.67,17.32,17.32
3.701.43,52.38,4.85,2.99,1.03,355.46,19.00,19.00
3.702.43,52.38,4.85,2.84,0.00,355.74,21.42,21.42
3.703.43,52.38,4.85,2.50,0.00,355.74,24.54,24.54
3.704.43,52.38,4.85,2.49,0.00,355.74,28.59,28.59
3.705.43,52.38,4.85,2.40,0.00,355.74,17.52,17.52
3.706.43,52.38,4.85,2.39,0.00,355.74,19.62,19.62
3.707.43,52.38,4.85,2.12,0.00,355.74,22.38,22.38
3.708.43,52.38,4.85,2.06,0.00,355.74,25.83,25.83
3.709.43,52.38,4.85,1.98,0.00,355.74,30.07,30.07
3.710.43,52.38,4.85,2.40,0.00,355.74,34.91,34.91
3.711.43,52.38,4.85,2.44,1.54,90.30,18.07,18.07
3.712.43,52.38,4.85,2.55,1.49,91.76,20.17,20.17
3.713.43,52.38,4.85,2.51,1.49,92.78,22.70,22.70
3.714.43,52.38,4.85,2.11,0.00,92.70,25.76,25.76
3.715.43,52.38,4.85,2.42,0.00,92.70,28.95,28.95
3.716.43,52.38,4.85,2.56,0.00,92.70,33.10,33.10
3.717.43,52.38,4.85,2.40,0.00,92.70,18.07,18.07
3.718.43,52.38,4.85,2.31,0.00,92.70,20.30,20.30
3.719.43,52.38,4.85,2.31,0.00,92.70,23.00,23.00
3.720.43,52.38,4.85,2.31,0.00,92.70,26.02,26.02
3.721.43,52.38,4.85,2.31,0.00,92.70,30.62,30.62
3.722.43,52.38,4.85,2.31,0.00,92.70,35.86,35.86
3.723.43,52.38,4.85,2.57,0.00,92.70,18.62,18.62
3.724.43,52.38,4.85,2.26,0.00,92.70,21.25,21.25
3.725.43,52.38,4.85,2.22,0.00,92.70,24.43,24.43
3.726.43,52.38,4.85,2.21,0.00,92.70,28.65,28.65
3.727.43,52.38,4.85,2.21,0.00,92.70,33.59,33.59
3.728.43,52.38,4.85,2.21,0.00,92.70,18.12,18.12
3.729.43,52.38,4.85,2.21,0.00,92.70,15.57,15.57
3.730.43,52.38,4.85,2.21,0.00,92.70,14.42,14.42
3.731.43,52.38,4.85,2.21,0.00,92.70,14.42,14.42
3.732.43,52.38,4.85,2.21,0.00,92.70,14.42,14.42
3.733.43,52.38,4.85,2.21,0.00,92.70,14.42,14.42
3.734.43,52.38,4.85,2.21,0.00,92.70,14.38,14.38
3.735.43,52.38,4.85,2.21,0.00,92.70,14.38,14.38
3.736.43,52.38,4.85,2.21,0.00,92.70,14.39,14.39
3.737.43,52.38,4.85,2.21,0.00,92.70,14.39,14.39
3.738.43,52.38,4.85,2.21,0.00,92.70,14.39,14.39
3.739.43,52.38,4.85,2.21,0.00,92.70,14.39,14.39
3.740.43,52.38,4.85,2.21,0.00,92.70,14.36,14.36
3.741.43,52.38,4.85,2.21,0.00,92.70,14.36,14.36
3.742.43,52.38,4.85,2.21,0.00,92.70,14.36,14.36
3.743.43,52.38,4.85,2.21,0.00,92.70,14.36,14.36
3.744.43,52.38,4.85,2.21,0.00,92.70,14.36,14.36
3.745.43,52.38,4.85,2.21,0.00,92.70,14.36,14.36
3.746.43,52.38,4.85,2.21,0.00,92.70,14.34,14.34
3.747.43,52.38,4.85,2.21,0.00,92.70,14.34,14.34
3.748.43,52.38,4.85,2.21,0.00,92.70,14.34,14.34
3.749.43,52.38,4.85,2.21,0.00,92.70,14.34,14.34
3.750.43,52.38,4.85,2.35,0.00,123.45,14.34,14.34
3.751.43,52.38,4.85,2.39,0.00,123.45,14.33,14.33
3.752.43,52.38,4.85,2.46,0.00,123.45,14.33,14.33
3.753.43,52.38,4.85,2.45,0.00,123.45,14.34,14.34
3.754.43,52.38,4.85,2.33,1.89,203.17,14.41,14.41
3.755.43,52.38,4.85,2.47,2.41,206.61,14.58,14.58
3.756.43,52.38,4.85,2.43,2.47,209.70,14.77,14.77
3.757.43,52.38,4.85,2.29,2.45,210.89,15.05,15.05
3.758.43,52.38,4.85,2.57,0.92,249.82,14.63,14.63
3.759.43,52.38,4.85,2.55,0.00,249.82,14.56,14.56
3.760.43,52.38,4.85,2.58,0.00,249.82,15.17,15.17
3.761.43,52.38,4.85,2.44,0.00,249.82,17.17,17.17
3.762.43,52.38,4.85,2.42,0.00,249.82,19.03,19.03
3.763.43,52.38,4.85,2.08,0.00,249.82,21.53,21.53
3.764.43,52.38,4.85,2.27,0.00,249.82,25.33,25.33
3.765.43,52.38,4.85,2.27,0.00,249.82,17.66,17.66
3.766.43,52.38,4.85,2.27,0.00,249.82,19.87,19.87
3.767.43,52.38,4.85,2.27,0.00,249.82,23.10,23.10
3.768.43,52.38,4.85,2.73,0.00,249.82,26.79,26.79
3.769.43,52.38,4.85,2.73,0.00,249.82,31.59,31.59
3.770.43,52.38,4.85,2.73,0.00,249.82,36.79,36.79
3.771.43,52.38,4.85,2.73,0.00,249.82,18.19,18.19
3.772.43,52.38,4.85,2.73,0.00,249.82,20.37,20.37
3.773.43,52.38,4.85,2.73,0.00,249.82,14.43,14.43
3.774.43,52.38,4.85,2.73,0.00,249.82,14.43,14.43
3.775.43,52.38,4.85,2.73,0.00,249.82,14.43,14.43
3.776.43,52.38,4.85,2.73,0.00,249.82,14.43,14.43
3.777.43,52.38,4.85,2.73,0.00,249.82,14.37,14.37
3.778.43,52.38,4.85,2.73,0.00,249.82,14.37,14.37
3.779.43,52.38,4.85,2.37,0.00,249.82,14.37,14.37
3.780.43,52.38,4.85,2.58,0.00,249.82,14.37,14.37
3.781.43,52.38,4.85,2.64,0.00,249.82,14.37,14.37
3.782.43,52.38,4.85,2.38,0.00,249.82,14.43,14.43
3.783.43,52.38,4.85,2.52,0.00,249.82,14.46,14.46
3.784.43,52.38,4.85,2.52,0.00,249.82,14.70,14.70
3.785.43,52.38,4.85,2.35,0.00,249.82,15.25,15.25
3.786.43,52.38,4.85,2.26,0.00,249.82,17.10,17.10
3.787.43,52.38,4.85,2.21,0.00,249.82,20.05,20.05
3.788.43,52.38,4.85,2.21,0.00,249.82,23.63,23.63
3.789.42,52.38,4.85,2.30,0.00,249.82,17.35,17.35
3.790.43,52.38,4.85,2.28,0.00,249.82,16.08,16.08
3.791.43,52.38,4.85,2.31,0.00,249.82,18.54,18.54
3.792.43,52.38,4.85,2.48,0.00,249.82,21.87,21.87
3.793.43,52.38,4.85,2.11,0.00,249.82,25.59,25.59
3.794.43,52.38,4.85,2.36,0.00,249.82,30.20,30.20
3.795.43,52.38,4.85,2.33,1.38,314.43,18.85,18.85
3.796.43,52.38,4.85,2.52,1.34,311.61,20.98,20.98
3.797.43,52.38,4.85,2.45,1.37,315.23,23.46,23.46
3.798.43,52.38,4.85,2.51,1.36,316.50,26.25,26.25
3.799.43,52.38,4.85,2.51,0.00,315.72,28.57,28.57
3.800.43,52.38,4.85,2.50,0.00,307.94,31.13,31.13
3.801.43,52.38,4.85,2.51,0.00,322.60,19.15,19.15
3.802.43,52.38,4.85,2.44,0.00,321.41,21.05,21.05
3.803.43,52.38,4.85,2.40,0.00,321.41,23.04,23.04
3.804.43,52.38,4.85,2.53,0.00,321.41,25.88,25.88
3.805.43,52.38,4.85,2.36,0.00,321.41,29.32,29.32
3.806.43,52.38,4.85,2.30,0.00,321.41,33.47,33.47
3.806.58,52.38,4.85,2.29,0.00,321.41,33.97,33.97
3.807.00,52.38,4.85,2.28,0.00,321.41,17.36,17.36
3.807.50,52.38,4.85,2.29,0.00,321.41,18.24,18.24
3.808.00,52.38,4.85,2.40,0.00,321.41,19.48,19.48
3.808.50,52.38,4.85,2.40,0.00,321.41,20.86,20.86
3.809.00,52.38,4.85,2.40,0.00,321.41,22.11,22.11
3.809.50,52.38,4.85,2.40,0.00,321.41,24.01,24.01
3.810.59,52.38,4.85,2.27,0.00,321.41,28.79,28.79
3.811.54,52.38,4.85,2.29,0.00,321.41,33.75,33.75
3.823.95,52.38,4.85,2.29,-1.00,-1.00,65.00,65.00
3.829.95,52.38,4.85,-0.74,-1.00,-1.00,65.00,65.00
3.835.95,52.38,4.85,-1.11,-1.00,-1.00,65.00,65.00
3.841.95,52.38,4.85,-1.42,-1.00,-1.00,65.00,65.00
3.842.47,52.38,4.85,-1.42,-1.00,-1.00,65.00,65.00
3.847.95,52.38,4.85,-1.04,-1.00,-1.00,65.00,65.00
3.853.95,52.38,4.85,-1.17,-1.00,-1.00,65.00,65.00
3.859.95,52.38,4.85,-1.05,-1.00,-1.00,65.00,65.00
3.865.95,52.38,4.85,-1.12,-1.00,-1.00,65.00,65.00
3.871.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
3.877.94,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
3.883.95,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
3.889.95,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
3.895.95,52.38,4.85,-1.14,-1.00,-1.00,65.00,65.00
3.901.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
3.907.94,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
3.913.95,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
3.919.95,52.38,4.85,-1.11,-1.00,-1.00,65.00,65.00
3.925.94,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
3.931.95,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
3.937.94,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
3.943.95,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
3.949.95,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
3.955.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
3.961.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
3.967.95,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
3.973.95,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
3.979.94,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
3.985.95,52.38,4.85,-1.07,-1.00,-1.00,65.00,65.00
3.992.12,52.38,4.85,-1.17,-1.00,-1.00,65.00,65.00
3.997.95,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
4.003.95,52.38,4.85,-1.26,-1.00,-1.00,65.00,65.00
4.009.95,52.38,4.85,-1.43,-1.00,-1.00,65.00,65.00
4.015.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
4.021.95,52.38,4.85,-1.12,-1.00,-1.00,65.00,65.00
4.027.95,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
4.033.95,52.38,4.85,-1.01,-1.00,-1.00,65.00,65.00
4.039.95,52.38,4.85,-1.37,-1.00,-1.00,65.00,65.00
4.045.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
4.051.95,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
4.057.95,52.38,4.85,-1.00,-1.00,-1.00,65.00,65.00
4.063.95,52.38,4.85,-1.34,-1.00,-1.00,65.00,65.00
4.069.95,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.075.95,52.38,4.85,-1.16,-1.00,-1.00,65.00,65.00
4.081.94,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
4.087.95,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
4.093.95,52.38,4.85,-1.34,-1.00,-1.00,65.00,65.00
4.099.94,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
4.105.95,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
4.111.94,52.38,4.85,-1.16,-1.00,-1.00,65.00,65.00
4.117.94,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.123.95,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
4.129.95,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
4.135.94,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
4.141.95,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
4.147.95,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
4.153.94,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
4.159.94,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
4.165.95,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.172.02,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
4.177.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
4.183.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
4.189.95,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
4.195.95,52.38,4.85,-1.09,-1.00,-1.00,65.00,65.00
4.201.95,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
4.207.95,52.38,4.85,-1.10,-1.00,-1.00,65.00,65.00
4.213.95,52.38,4.85,-1.16,-1.00,-1.00,65.00,65.00
4.219.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
4.225.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
4.231.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
4.237.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
4.243.95,52.38,4.85,-1.08,-1.00,-1.00,65.00,65.00
4.249.95,52.38,4.85,-1.17,-1.00,-1.00,65.00,65.00
4.255.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
4.261.95,52.38,4.85,-1.50,-1.00,-1.00,65.00,65.00
4.267.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
4.273.95,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.279.95,52.38,4.85,-1.20,-1.00,-1.00,65.00,65.00
4.285.95,52.38,4.85,-1.37,-1.00,-1.00,65.00,65.00
4.291.95,52.38,4.85,-1.20,-1.00,-1.00,65.00,65.00
4.297.95,52.38,4.85,-1.34,-1.00,-1.00,65.00,65.00
4.303.95,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.309.95,52.38,4.85,-1.12,-1.00,-1.00,65.00,65.00
4.315.95,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
4.321.94,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.327.95,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
4.333.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
4.339.94,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
4.345.95,52.38,4.85,-1.37,-1.00,-1.00,65.00,65.00
4.352.02,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
4.352.54,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
4.358.17,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
4.364.17,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
4.370.17,52.38,4.85,-1.15,-1.00,-1.00,65.00,65.00
4.376.18,52.38,4.85,-1.41,-1.00,-1.00,65.00,65.00
4.382.17,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
4.388.17,52.38,4.85,-1.00,-1.00,-1.00,65.00,65.00
4.394.17,52.38,4.85,-1.26,-1.00,-1.00,65.00,65.00
4.400.17,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
4.406.17,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
4.412.17,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
4.418.17,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
4.424.17,52.38,4.85,-1.01,-1.00,-1.00,65.00,65.00
4.430.17,52.38,4.85,-1.34,-1.00,-1.00,65.00,65.00
4.436.16,52.38,4.85,-1.20,-1.00,-1.00,65.00,65.00
4.442.16,52.38,4.85,-1.01,-1.00,-1.00,65.00,65.00
4.448.17,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
4.454.17,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
4.460.16,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
4.466.16,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.472.17,52.38,4.85,-1.62,-1.00,-1.00,65.00,65.00
4.478.16,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
4.484.17,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
4.490.17,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
4.496.17,52.38,4.85,-1.17,-1.00,-1.00,65.00,65.00
4.502.16,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
4.508.17,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.514.16,52.38,4.85,-1.16,-1.00,-1.00,65.00,65.00
4.520.16,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
4.526.17,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
4.532.23,52.38,4.85,-1.01,-1.00,-1.00,65.00,65.00
4.538.38,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
4.538.90,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
4.545.37,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
4.545.88,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
4.552.38,52.38,4.85,-1.01,-1.00,-1.00,65.00,65.00
4.558.38,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
4.564.38,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
4.570.38,52.38,4.85,-1.45,-1.00,-1.00,65.00,65.00
4.575.38,52.38,4.85,-1.04,-1.00,-1.00,65.00,65.00
4.581.38,52.38,4.85,-1.00,-1.00,-1.00,65.00,65.00
4.587.38,52.38,4.85,-1.34,-1.00,-1.00,65.00,65.00
4.593.38,52.38,4.85,-1.49,-1.00,-1.00,65.00,65.00
4.599.38,52.38,4.85,-1.45,-1.00,-1.00,65.00,65.00
4.605.38,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
4.611.38,52.38,4.85,-1.15,-1.00,-1.00,65.00,65.00
4.617.38,52.38,4.85,-1.46,-1.00,-1.00,65.00,65.00
4.623.38,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
4.629.38,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
4.635.38,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
4.641.37,52.38,4.85,-1.20,-1.00,-1.00,65.00,65.00
4.647.37,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
4.653.38,52.38,4.85,-1.09,-1.00,-1.00,65.00,65.00
4.659.37,52.38,4.85,-1.15,-1.00,-1.00,65.00,65.00
4.665.37,52.38,4.85,-1.01,-1.00,-1.00,65.00,65.00
4.671.38,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
4.677.37,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
4.683.37,52.38,4.85,-1.00,-1.00,-1.00,65.00,65.00
4.689.38,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
4.695.38,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
4.701.38,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
